max_iter,tabu_size,t,score
30,143,0.03390932083129883,21
30,144,0.04092764854431152,12
30,145,0.0318760871887207,18
30,146,0.031944990158081055,9
30,147,0.02892327308654785,15
30,148,0.03490638732910156,17
30,149,0.044875144958496094,18
31,0,0.02989482879638672,14
31,1,0.0259552001953125,13
31,2,0.02693629264831543,10
31,3,0.028922319412231445,10
31,4,0.028918981552124023,10
31,5,0.03288388252258301,13
31,6,0.035902976989746094,10
31,7,0.03493142127990723,13
31,8,0.03291153907775879,14
31,9,0.030924081802368164,12
31,10,0.0289156436920166,14
31,11,0.029896259307861328,10
31,12,0.03792238235473633,12
31,13,0.03690171241760254,8
31,14,0.03391599655151367,11
31,15,0.031908273696899414,13
31,16,0.03388476371765137,11
31,17,0.029959440231323242,11
31,18,0.03087759017944336,13
31,19,0.0468754768371582,13
31,20,0.03191828727722168,10
31,21,0.03390669822692871,12
31,22,0.03494548797607422,12
31,23,0.03690075874328613,14
31,24,0.031916141510009766,15
31,25,0.04084968566894531,11
31,26,0.04687690734863281,7
31,27,0.04288458824157715,11
31,28,0.04288363456726074,22
31,29,0.039893388748168945,16
31,30,0.035936594009399414,16
31,31,0.03487539291381836,7
31,32,0.034906625747680664,22
31,33,0.04290914535522461,20
31,34,0.032886505126953125,15
31,35,0.03590512275695801,10
31,36,0.039893388748168945,10
31,37,0.037897348403930664,11
31,38,0.03892254829406738,14
31,39,0.031888723373413086,16
31,40,0.03592848777770996,19
31,41,0.03388524055480957,14
31,42,0.03590250015258789,11
31,43,0.03194069862365723,15
31,44,0.03089165687561035,16
31,45,0.03590512275695801,11
31,46,0.03590250015258789,13
31,47,0.031914472579956055,9
31,48,0.03193974494934082,16
31,49,0.03406929969787598,20
31,50,0.03486824035644531,20
31,51,0.03490757942199707,18
31,52,0.03193807601928711,14
31,53,0.03388357162475586,11
31,54,0.05388212203979492,24
31,55,0.03890705108642578,13
31,56,0.035909414291381836,18
31,57,0.033867597579956055,19
31,58,0.032910823822021484,19
31,59,0.033934831619262695,11
31,60,0.03388357162475586,13
31,61,0.03291153907775879,16
31,62,0.03490710258483887,13
31,63,0.03291177749633789,12
31,64,0.03390908241271973,10
31,65,0.03194022178649902,22
31,66,0.03890085220336914,15
31,67,0.04387784004211426,9
31,68,0.03790473937988281,12
31,69,0.03789830207824707,14
31,70,0.028922080993652344,19
31,71,0.03387880325317383,13
31,72,0.033933401107788086,16
31,73,0.04385709762573242,17
31,74,0.03790020942687988,11
31,75,0.034905195236206055,16
31,76,0.041913747787475586,11
31,77,0.037874460220336914,14
31,78,0.03992199897766113,10
31,79,0.03886532783508301,7
31,80,0.04488039016723633,12
31,81,0.03490638732910156,10
31,82,0.04391336441040039,16
31,83,0.041860103607177734,14
31,84,0.03692626953125,20
31,85,0.04086756706237793,10
31,86,0.0399165153503418,13
31,87,0.03787422180175781,15
31,88,0.033937931060791016,13
31,89,0.030916929244995117,22
31,90,0.03887343406677246,16
31,91,0.036919355392456055,15
31,92,0.032912492752075195,15
31,93,0.0378727912902832,17
31,94,0.03493762016296387,22
31,95,0.03290748596191406,16
31,96,0.03388261795043945,9
31,97,0.03493642807006836,11
31,98,0.04285550117492676,19
31,99,0.03094315528869629,11
31,100,0.03291749954223633,22
31,101,0.03391766548156738,10
31,102,0.03486800193786621,14
31,103,0.03191423416137695,14
31,104,0.03789925575256348,10
31,105,0.04587697982788086,10
31,106,0.04089045524597168,15
31,107,0.04092693328857422,8
31,108,0.032877445220947266,12
31,109,0.03789663314819336,17
31,110,0.039894819259643555,10
31,111,0.03493523597717285,20
31,112,0.03988790512084961,14
31,113,0.0348811149597168,12
31,114,0.0359041690826416,20
31,115,0.03493237495422363,7
31,116,0.03293943405151367,14
31,117,0.034898996353149414,16
31,118,0.029894590377807617,16
31,119,0.0359036922454834,22
31,120,0.03694772720336914,9
31,121,0.038849830627441406,12
31,122,0.03692626953125,9
31,123,0.032912492752075195,12
31,124,0.034911394119262695,9
31,125,0.04185891151428223,11
31,126,0.038895606994628906,18
31,127,0.03490591049194336,17
31,128,0.03292489051818848,14
31,129,0.04190254211425781,8
31,130,0.03590512275695801,7
31,131,0.033881425857543945,17
31,132,0.037940263748168945,16
31,133,0.03187155723571777,12
31,134,0.03690290451049805,9
31,135,0.03690028190612793,12
31,136,0.03989434242248535,17
31,137,0.03690195083618164,21
31,138,0.03390693664550781,13
31,139,0.03194546699523926,10
31,140,0.033879995346069336,13
31,141,0.04490399360656738,17
31,142,0.03490734100341797,11
31,143,0.031888723373413086,12
31,144,0.03992295265197754,17
31,145,0.04189014434814453,8
31,146,0.03689718246459961,13
31,147,0.03487873077392578,16
31,148,0.033934831619262695,17
31,149,0.03886985778808594,10
32,0,0.029922008514404297,13
32,1,0.031912803649902344,20
32,2,0.02692699432373047,13
32,3,0.027925729751586914,15
32,4,0.030917644500732422,11
32,5,0.03892064094543457,8
32,6,0.030918121337890625,15
32,7,0.03690814971923828,10
32,8,0.030921220779418945,13
32,9,0.035866498947143555,8
32,10,0.031960487365722656,15
32,11,0.037899017333984375,14
32,12,0.03656005859375,19
32,13,0.04086041450500488,20
32,14,0.03393411636352539,12
32,15,0.031920433044433594,9
32,16,0.030916213989257812,22
32,17,0.04389023780822754,11
32,18,0.033902645111083984,18
32,19,0.03391551971435547,10
32,20,0.07580089569091797,10
32,21,0.038855791091918945,16
32,22,0.03490638732910156,14
32,23,0.03990507125854492,10
32,24,0.03989052772521973,13
32,25,0.04088187217712402,12
32,26,0.035910844802856445,14
32,27,0.029918909072875977,10
32,28,0.043851613998413086,13
32,29,0.04191303253173828,11
32,30,0.034905433654785156,15
32,31,0.034881591796875,14
32,32,0.036940813064575195,12
32,33,0.03690218925476074,20
32,34,0.038855552673339844,14
32,35,0.03991842269897461,13
32,36,0.039868831634521484,18
32,37,0.037923574447631836,14
32,38,0.03191876411437988,13
32,39,0.03690385818481445,10
32,40,0.040857791900634766,17
32,41,0.03991866111755371,10
32,42,0.042860984802246094,13
32,43,0.05587482452392578,11
32,44,0.03388357162475586,15
32,45,0.03989458084106445,8
32,46,0.03689980506896973,17
32,47,0.03892087936401367,12
32,48,0.03490734100341797,11
32,49,0.04884529113769531,8
32,50,0.039891719818115234,9
32,51,0.036927223205566406,13
32,52,0.04086613655090332,16
32,53,0.039893388748168945,17
32,54,0.04091477394104004,9
32,55,0.03391456604003906,14
32,56,0.034905433654785156,16
32,57,0.03687095642089844,22
32,58,0.03792595863342285,10
32,59,0.04485368728637695,15
32,60,0.04088926315307617,14
32,61,0.034942626953125,10
32,62,0.03686642646789551,18
32,63,0.040889739990234375,10
32,64,0.038895606994628906,21
32,65,0.04587745666503906,16
32,66,0.04587697982788086,16
32,67,0.040930986404418945,9
32,68,0.03390765190124512,14
32,69,0.03888702392578125,13
32,70,0.045873403549194336,14
32,71,0.034918785095214844,14
32,72,0.03289961814880371,9
32,73,0.035878658294677734,9
32,74,0.050927162170410156,14
32,75,0.042822837829589844,12
32,76,0.038919925689697266,12
32,77,0.03887176513671875,14
32,78,0.04288530349731445,9
32,79,0.04093027114868164,12
32,80,0.03885650634765625,17
32,81,0.04288434982299805,16
32,82,0.03892064094543457,15
32,83,0.031920671463012695,20
32,84,0.0358738899230957,8
32,85,0.036901235580444336,10
32,86,0.034906625747680664,13
32,87,0.03693079948425293,17
32,88,0.04387712478637695,12
32,89,0.05183815956115723,13
32,90,0.059839487075805664,13
32,91,0.049865007400512695,10
32,92,0.03989458084106445,11
32,93,0.03892040252685547,12
32,94,0.051836490631103516,13
32,95,0.04390692710876465,18
32,96,0.04188799858093262,10
32,97,0.044858455657958984,9
32,98,0.04687309265136719,8
32,99,0.03692889213562012,19
32,100,0.03290367126464844,15
32,101,0.038869380950927734,12
32,102,0.03194594383239746,13
32,103,0.037891387939453125,15
32,104,0.031914710998535156,12
32,105,0.04186224937438965,8
32,106,0.0359039306640625,11
32,107,0.03290843963623047,14
32,108,0.029948711395263672,8
32,109,0.040863990783691406,20
32,110,0.04587578773498535,13
32,111,0.04488015174865723,13
32,112,0.0528566837310791,15
32,113,0.034906625747680664,12
32,114,0.03507065773010254,10
32,115,0.04488182067871094,14
32,116,0.037933349609375,14
32,117,0.03589510917663574,15
32,118,0.034880638122558594,16
32,119,0.03590559959411621,8
32,120,0.04789566993713379,13
32,121,0.03191518783569336,16
32,122,0.03790903091430664,12
32,123,0.03586745262145996,12
32,124,0.0359039306640625,11
32,125,0.03194999694824219,9
32,126,0.03291916847229004,12
32,127,0.04284405708312988,10
32,128,0.03590273857116699,9
32,129,0.036931753158569336,17
32,130,0.036901235580444336,12
32,131,0.04088568687438965,13
32,132,0.03986811637878418,14
32,133,0.034908294677734375,11
32,134,0.03689980506896973,14
32,135,0.04291534423828125,9
32,136,0.04288053512573242,13
32,137,0.03591132164001465,12
32,138,0.030910015106201172,21
32,139,0.042861223220825195,10
32,140,0.04487895965576172,13
32,141,0.03493809700012207,15
32,142,0.036900997161865234,10
32,143,0.04285478591918945,13
32,144,0.042891740798950195,15
32,145,0.044873952865600586,14
32,146,0.03590512275695801,11
32,147,0.04490327835083008,9
32,148,0.03787374496459961,12
32,149,0.03693199157714844,14
33,0,0.02988743782043457,11
33,1,0.03094339370727539,12
33,2,0.028922080993652344,8
33,3,0.03986763954162598,11
33,4,0.02895379066467285,18
33,5,0.03091716766357422,13
33,6,0.029921293258666992,16
33,7,0.029889583587646484,21
33,8,0.03490614891052246,12
33,9,0.03390955924987793,11
33,10,0.0399169921875,11
33,11,0.031914472579956055,16
33,12,0.033914804458618164,14
33,13,0.03490638732910156,11
33,14,0.03986477851867676,10
33,15,0.0418858528137207,18
33,16,0.03592967987060547,8
33,17,0.032915592193603516,11
33,18,0.037871599197387695,12
33,19,0.04188680648803711,11
33,20,0.042893409729003906,16
33,21,0.04487109184265137,9
33,22,0.03789806365966797,10
33,23,0.03790020942687988,20
33,24,0.03390765190124512,10
33,25,0.055881500244140625,16
33,26,0.04587221145629883,17
33,27,0.03887009620666504,14
33,28,0.037900686264038086,18
33,29,0.04088926315307617,12
33,30,0.04291677474975586,11
33,31,0.03690338134765625,10
33,32,0.03986048698425293,15
33,33,0.035906076431274414,9
33,34,0.042908668518066406,12
33,35,0.03591036796569824,14
33,36,0.03191351890563965,15
33,37,0.036908626556396484,11
33,38,0.04384565353393555,16
33,39,0.039891719818115234,11
33,40,0.0359041690826416,12
33,41,0.0419158935546875,25
33,42,0.04485177993774414,10
33,43,0.035943031311035156,15
33,44,0.03789019584655762,11
33,45,0.041882991790771484,15
33,46,0.03291130065917969,16
33,47,0.03690767288208008,11
33,48,0.03590250015258789,13
33,49,0.04088640213012695,17
33,50,0.03887009620666504,12
33,51,0.05884289741516113,15
33,52,0.03693890571594238,14
33,53,0.03389716148376465,17
33,54,0.03488039970397949,13
33,55,0.03889608383178711,13
33,56,0.036902427673339844,15
33,57,0.04690361022949219,10
33,58,0.0408625602722168,10
33,59,0.035901784896850586,13
33,60,0.03992438316345215,8
33,61,0.0448760986328125,12
33,62,0.036899566650390625,17
33,63,0.04385733604431152,14
33,64,0.033949851989746094,13
33,65,0.037859439849853516,18
33,66,0.0409390926361084,10
33,67,0.03888225555419922,19
33,68,0.04983234405517578,11
33,69,0.04390835762023926,13
33,70,0.03092050552368164,9
33,71,0.03989148139953613,13
33,72,0.04189944267272949,15
33,73,0.03989362716674805,19
33,74,0.04187297821044922,23
33,75,0.04288482666015625,14
33,76,0.03587794303894043,17
33,77,0.0359039306640625,20
33,78,0.046910762786865234,16
33,79,0.04085540771484375,11
33,80,0.04188704490661621,14
33,81,0.03792428970336914,11
33,82,0.0458528995513916,13
33,83,0.03989362716674805,16
33,84,0.033937931060791016,8
33,85,0.035903215408325195,13
33,86,0.04191780090332031,14
33,87,0.04485130310058594,12
33,88,0.03689980506896973,9
33,89,0.03593707084655762,16
33,90,0.03888845443725586,11
33,91,0.04186272621154785,11
33,92,0.04046058654785156,10
33,93,0.04373526573181152,17
33,94,0.03690600395202637,12
33,95,0.03886723518371582,5
33,96,0.037923574447631836,12
33,97,0.03390860557556152,12
33,98,0.036905527114868164,11
33,99,0.04186296463012695,7
33,100,0.04388141632080078,14
33,101,0.0339357852935791,19
33,102,0.04684948921203613,7
33,103,0.041886091232299805,14
33,104,0.04390716552734375,13
33,105,0.04086470603942871,7
33,106,0.03593611717224121,9
33,107,0.031882524490356445,12
33,108,0.04188799858093262,12
33,109,0.04092001914978027,10
33,110,0.03687262535095215,8
33,111,0.048868656158447266,6
33,112,0.033907175064086914,8
33,113,0.03892707824707031,14
33,114,0.04883980751037598,11
33,115,0.04390668869018555,10
33,116,0.03989362716674805,12
33,117,0.040863990783691406,11
33,118,0.05389833450317383,15
33,119,0.03490734100341797,13
33,120,0.035897016525268555,8
33,121,0.03886532783508301,8
33,122,0.03989362716674805,8
33,123,0.0418853759765625,14
33,124,0.04191923141479492,21
33,125,0.04189419746398926,17
33,126,0.03888869285583496,15
33,127,0.04285764694213867,17
33,128,0.0379328727722168,15
33,129,0.04085564613342285,15
33,130,0.035927772521972656,16
33,131,0.03690075874328613,12
33,132,0.032886505126953125,10
33,133,0.03792452812194824,17
33,134,0.03390908241271973,12
33,135,0.04388260841369629,9
33,136,0.037873029708862305,21
33,137,0.03490924835205078,11
33,138,0.03594398498535156,15
33,139,0.03985285758972168,20
33,140,0.04787492752075195,11
33,141,0.03291058540344238,10
33,142,0.041887521743774414,21
33,143,0.03593635559082031,10
33,144,0.037906646728515625,11
33,145,0.03688454627990723,11
33,146,0.03687787055969238,16
33,147,0.04091453552246094,18
33,148,0.04286074638366699,12
33,149,0.04587602615356445,8
34,0,0.027927637100219727,17
34,1,0.034931182861328125,14
34,2,0.030890464782714844,11
34,3,0.029960155487060547,7
34,4,0.03488016128540039,9
34,5,0.03892183303833008,10
34,6,0.029926776885986328,17
34,7,0.030884981155395508,9
34,8,0.036902666091918945,15
34,9,0.03889584541320801,16
34,10,0.03493547439575195,14
34,11,0.037900686264038086,10
34,12,0.03587841987609863,15
34,13,0.03490638732910156,21
34,14,0.03393959999084473,12
34,15,0.04484891891479492,7
34,16,0.03991842269897461,9
34,17,0.0359044075012207,17
34,18,0.036901235580444336,11
34,19,0.03687715530395508,10
34,20,0.04089069366455078,15
34,21,0.03992199897766113,7
34,22,0.037894487380981445,10
34,23,0.043859004974365234,11
34,24,0.03592681884765625,24
34,25,0.04784679412841797,18
34,26,0.0349421501159668,10
34,27,0.04486989974975586,12
34,28,0.045853614807128906,12
34,29,0.041887760162353516,16
34,30,0.04587602615356445,11
34,31,0.0578460693359375,9
34,32,0.049865007400512695,16
34,33,0.04488062858581543,14
34,34,0.04384493827819824,12
34,35,0.050888776779174805,14
34,36,0.036900997161865234,13
34,37,0.03890872001647949,11
34,38,0.03590106964111328,13
34,39,0.03487038612365723,16
34,40,0.03992462158203125,14
34,41,0.04687666893005371,14
34,42,0.041881561279296875,13
34,43,0.03690004348754883,13
34,44,0.044855594635009766,12
34,45,0.04188847541809082,13
34,46,0.04192233085632324,14
34,47,0.04085421562194824,11
34,48,0.037899017333984375,9
34,49,0.05487871170043945,9
34,50,0.04089522361755371,8
34,51,0.041887521743774414,12
34,52,0.03990364074707031,12
34,53,0.04184746742248535,6
34,54,0.045879364013671875,10
34,55,0.04188704490661621,12
34,56,0.04590177536010742,7
34,57,0.03789806365966797,16
34,58,0.04186367988586426,5
34,59,0.038921356201171875,7
34,60,0.03587746620178223,11
34,61,0.04188728332519531,9
34,62,0.039895057678222656,14
34,63,0.040897369384765625,12
34,64,0.0438997745513916,8
34,65,0.03690052032470703,14
34,66,0.03588128089904785,8
34,67,0.04288291931152344,11
34,68,0.04089212417602539,12
34,69,0.03692984580993652,13
34,70,0.03590035438537598,17
34,71,0.04189181327819824,10
34,72,0.03487706184387207,18
34,73,0.03690338134765625,16
34,74,0.046901702880859375,16
34,75,0.04288530349731445,20
34,76,0.04285717010498047,14
34,77,0.03592729568481445,13
34,78,0.0359041690826416,15
34,79,0.03687715530395508,14
34,80,0.04391121864318848,10
34,81,0.04687047004699707,9
34,82,0.03291153907775879,13
34,83,0.050839900970458984,18
34,84,0.04490470886230469,17
34,85,0.0379023551940918,13
34,86,0.03986334800720215,9
34,87,0.048894405364990234,13
34,88,0.03987002372741699,11
34,89,0.04291200637817383,8
34,90,0.04285907745361328,16
34,91,0.038919687271118164,15
34,92,0.03990030288696289,11
34,93,0.04385042190551758,13
34,94,0.04288506507873535,11
34,95,0.03792381286621094,18
34,96,0.03787398338317871,18
34,97,0.0389254093170166,12
34,98,0.038866519927978516,10
34,99,0.038919687271118164,18
34,100,0.03687548637390137,12
34,101,0.037930965423583984,12
34,102,0.0428919792175293,12
34,103,0.03785967826843262,20
34,104,0.03892159461975098,7
34,105,0.05884242057800293,16
34,106,0.04784798622131348,16
34,107,0.04790663719177246,13
34,108,0.0368649959564209,13
34,109,0.04291105270385742,12
34,110,0.044855356216430664,8
34,111,0.0379338264465332,10
34,112,0.03589463233947754,7
34,113,0.032884836196899414,11
34,114,0.03394007682800293,17
34,115,0.03786778450012207,14
34,116,0.04291033744812012,11
34,117,0.038896799087524414,14
34,118,0.039917707443237305,10
34,119,0.03690171241760254,11
34,120,0.036875247955322266,13
34,121,0.03991842269897461,18
34,122,0.04485750198364258,11
34,123,0.038918256759643555,11
34,124,0.03388547897338867,13
34,125,0.034913063049316406,12
34,126,0.0388951301574707,11
34,127,0.03687286376953125,14
34,128,0.04787278175354004,14
34,129,0.050887346267700195,20
34,130,0.04086494445800781,8
34,131,0.05687284469604492,14
34,132,0.04086565971374512,13
34,133,0.046874046325683594,16
34,134,0.03892159461975098,19
34,135,0.038895606994628906,12
34,136,0.03986954689025879,8
34,137,0.03893136978149414,12
34,138,0.038889408111572266,15
34,139,0.04385232925415039,17
34,140,0.04289102554321289,14
34,141,0.04291367530822754,16
34,142,0.03389787673950195,13
34,143,0.04485487937927246,11
34,144,0.040892839431762695,11
34,145,0.04786968231201172,9
34,146,0.04191899299621582,12
34,147,0.03592061996459961,10
34,148,0.037856101989746094,9
34,149,0.0329587459564209,11
35,0,0.03187251091003418,13
35,1,0.029949188232421875,10
35,2,0.032907962799072266,15
35,3,0.03291177749633789,9
35,4,0.032923221588134766,9
35,5,0.030911684036254883,12
35,6,0.03088665008544922,9
35,7,0.03892183303833008,10
35,8,0.04186201095581055,13
35,9,0.03991866111755371,13
35,10,0.03390908241271973,6
35,11,0.03191971778869629,20
35,12,0.03587484359741211,19
35,13,0.0359034538269043,8
35,14,0.03991842269897461,9
35,15,0.0348818302154541,9
35,16,0.04088878631591797,17
35,17,0.03291177749633789,9
35,18,0.03693199157714844,16
35,19,0.04387807846069336,10
35,20,0.03490948677062988,9
35,21,0.04288220405578613,6
35,22,0.048845767974853516,9
35,23,0.036934852600097656,11
35,24,0.035867929458618164,16
35,25,0.038895606994628906,16
35,26,0.05186152458190918,14
35,27,0.05086541175842285,13
35,28,0.0468747615814209,15
35,29,0.04091453552246094,16
35,30,0.04487943649291992,14
35,31,0.040891408920288086,8
35,32,0.03887152671813965,16
35,33,0.04288363456726074,11
35,34,0.040933847427368164,10
35,35,0.04184460639953613,25
35,36,0.03889751434326172,12
35,37,0.05188584327697754,15
35,38,0.04090118408203125,16
35,39,0.03988814353942871,15
35,40,0.04786562919616699,12
35,41,0.03491067886352539,12
35,42,0.04687047004699707,13
35,43,0.04587721824645996,8
35,44,0.044854164123535156,9
35,45,0.041930198669433594,9
35,46,0.033867597579956055,13
35,47,0.03793048858642578,11
35,48,0.04886293411254883,16
35,49,0.039893388748168945,11
35,50,0.04089045524597168,8
35,51,0.04684901237487793,8
35,52,0.041887760162353516,13
35,53,0.04189944267272949,8
35,54,0.040879249572753906,9
35,55,0.04590296745300293,7
35,56,0.04188823699951172,22
35,57,0.04884457588195801,14
35,58,0.03690147399902344,11
35,59,0.043883562088012695,6
35,60,0.04889392852783203,12
35,61,0.0418848991394043,9
35,62,0.039891719818115234,11
35,63,0.04590797424316406,8
35,64,0.03986692428588867,19
35,65,0.039914846420288086,14
35,66,0.044879913330078125,10
35,67,0.04189252853393555,14
35,68,0.03786921501159668,8
35,69,0.04089212417602539,14
35,70,0.04288363456726074,11
35,71,0.04188728332519531,12
35,72,0.04189038276672363,9
35,73,0.03490567207336426,10
35,74,0.033879756927490234,21
35,75,0.03690195083618164,11
35,76,0.038895606994628906,9
35,77,0.05984091758728027,11
35,78,0.0399324893951416,18
35,79,0.04483962059020996,15
35,80,0.043883323669433594,19
35,81,0.05784320831298828,7
35,82,0.0468754768371582,10
35,83,0.040895700454711914,17
35,84,0.03490042686462402,14
35,85,0.04587817192077637,10
35,86,0.04390716552734375,8
35,87,0.041863441467285156,14
35,88,0.0369257926940918,12
35,89,0.03890657424926758,5
35,90,0.04085516929626465,18
35,91,0.03992819786071777,22
35,92,0.040854692459106445,12
35,93,0.03790092468261719,11
35,94,0.04091382026672363,9
35,95,0.04385709762573242,8
35,96,0.036901235580444336,8
35,97,0.04188966751098633,9
35,98,0.0468745231628418,12
35,99,0.04989504814147949,11
35,100,0.041858673095703125,10
35,101,0.045902252197265625,14
35,102,0.0388948917388916,7
35,103,0.047872304916381836,10
35,104,0.04485678672790527,9
35,105,0.05185866355895996,14
35,106,0.05186271667480469,6
35,107,0.03792285919189453,14
35,108,0.04487919807434082,10
35,109,0.045853376388549805,9
35,110,0.0399174690246582,15
35,111,0.04286026954650879,18
35,112,0.037924766540527344,10
35,113,0.05383157730102539,8
35,114,0.053853750228881836,13
35,115,0.04089093208312988,14
35,116,0.048905372619628906,11
35,117,0.057808637619018555,8
35,118,0.06485199928283691,11
35,119,0.04090094566345215,12
35,120,0.04388570785522461,14
35,121,0.042885541915893555,17
35,122,0.03789925575256348,15
35,123,0.035894155502319336,10
35,124,0.0458521842956543,12
35,125,0.0518946647644043,12
35,126,0.04985666275024414,12
35,127,0.044879913330078125,10
35,128,0.052832841873168945,18
35,129,0.04092264175415039,14
35,130,0.039862871170043945,16
35,131,0.043907880783081055,10
35,132,0.040891170501708984,10
35,133,0.039893388748168945,9
35,134,0.04587674140930176,16
35,135,0.04186606407165527,19
35,136,0.04390907287597656,10
35,137,0.0478672981262207,17
35,138,0.04488635063171387,15
35,139,0.03786659240722656,8
35,140,0.03989672660827637,13
35,141,0.04191112518310547,10
35,142,0.03790140151977539,10
35,143,0.0428926944732666,9
35,144,0.04586625099182129,15
35,145,0.04385685920715332,6
35,146,0.04189014434814453,15
35,147,0.04487919807434082,9
35,148,0.04590201377868652,13
35,149,0.04684591293334961,16
36,0,0.02792525291442871,13
36,1,0.02992081642150879,9
36,2,0.04291057586669922,16
36,3,0.03191423416137695,14
36,4,0.031888723373413086,9
36,5,0.03291177749633789,13
36,6,0.033950090408325195,15
36,7,0.03291440010070801,17
36,8,0.03187131881713867,14
36,9,0.03790020942687988,12
36,10,0.036900997161865234,15
36,11,0.03693079948425293,7
36,12,0.037894248962402344,13
36,13,0.044855356216430664,12
36,14,0.041886091232299805,7
36,15,0.03293752670288086,16
36,16,0.039869070053100586,9
36,17,0.03792309761047363,16
36,18,0.04285931587219238,12
36,19,0.04091930389404297,9
36,20,0.03989744186401367,13
36,21,0.05881500244140625,9
36,22,0.04188704490661621,12
36,23,0.044877052307128906,14
36,24,0.03792905807495117,14
36,25,0.04189896583557129,14
36,26,0.04089188575744629,15
36,27,0.041846513748168945,16
36,28,0.047870635986328125,10
36,29,0.04188799858093262,13
36,30,0.044910430908203125,14
36,31,0.04388308525085449,10
36,32,0.036870718002319336,14
36,33,0.040920257568359375,12
36,34,0.04886937141418457,16
36,35,0.04587292671203613,12
36,36,0.0488436222076416,18
36,37,0.04787755012512207,9
36,38,0.0478665828704834,13
36,39,0.040889739990234375,14
36,40,0.04091691970825195,12
36,41,0.04286026954650879,14
36,42,0.03692960739135742,13
36,43,0.04088616371154785,15
36,44,0.044855356216430664,14
36,45,0.04491019248962402,11
36,46,0.03886604309082031,8
36,47,0.0388948917388916,12
36,48,0.03892922401428223,10
36,49,0.051853179931640625,16
36,50,0.03887057304382324,10
36,51,0.04192185401916504,12
36,52,0.04686594009399414,11
36,53,0.050840139389038086,12
36,54,0.04989027976989746,11
36,55,0.04587745666503906,9
36,56,0.043859243392944336,14
36,57,0.04390597343444824,12
36,58,0.03787493705749512,8
36,59,0.04091954231262207,14
36,60,0.05385303497314453,14
36,61,0.041884660720825195,15
36,62,0.03986763954162598,15
36,63,0.04587864875793457,13
36,64,0.052857398986816406,17
36,65,0.046900033950805664,14
36,66,0.04585433006286621,10
36,67,0.048867225646972656,6
36,68,0.03892111778259277,15
36,69,0.04385685920715332,15
36,70,0.04786992073059082,10
36,71,0.05186176300048828,8
36,72,0.050894975662231445,8
36,73,0.05285239219665527,10
36,74,0.04787182807922363,13
36,75,0.04086589813232422,12
36,76,0.04490518569946289,16
36,77,0.047847747802734375,10
36,78,0.04989147186279297,14
36,79,0.044855356216430664,17
36,80,0.04787039756774902,9
36,81,0.04787182807922363,13
36,82,0.047873497009277344,13
36,83,0.03992486000061035,10
36,84,0.048866987228393555,13
36,85,0.049837350845336914,14
36,86,0.04191255569458008,14
36,87,0.046849966049194336,13
36,88,0.04590630531311035,11
36,89,0.04388117790222168,15
36,90,0.040915727615356445,18
36,91,0.03687620162963867,9
36,92,0.036901235580444336,8
36,93,0.04787158966064453,13
36,94,0.04188847541809082,15
36,95,0.05585193634033203,9
36,96,0.040894508361816406,12
36,97,0.048863887786865234,12
36,98,0.03789830207824707,12
36,99,0.04587721824645996,12
36,100,0.05485343933105469,12
36,101,0.03986763954162598,7
36,102,0.04787135124206543,15
36,103,0.04685044288635254,17
36,104,0.0418858528137207,8
36,105,0.03790140151977539,19
36,106,0.04492068290710449,8
36,107,0.04387044906616211,18
36,108,0.04485130310058594,11
36,109,0.04690217971801758,16
36,110,0.04485201835632324,14
36,111,0.03692507743835449,11
36,112,0.04186224937438965,11
36,113,0.052884578704833984,10
36,114,0.04487895965576172,11
36,115,0.045853614807128906,14
36,116,0.041886329650878906,12
36,117,0.03889775276184082,13
36,118,0.04191184043884277,18
36,119,0.04385876655578613,13
36,120,0.041912078857421875,8
36,121,0.05183672904968262,21
36,122,0.044904470443725586,10
36,123,0.04485487937927246,10
36,124,0.04690432548522949,17
36,125,0.04687356948852539,13
36,126,0.04188418388366699,16
36,127,0.04089045524597168,15
36,128,0.04884481430053711,13
36,129,0.042910099029541016,14
36,130,0.036876678466796875,15
36,131,0.04689836502075195,16
36,132,0.04787278175354004,16
36,133,0.0488433837890625,8
36,134,0.03792166709899902,7
36,135,0.041861772537231445,13
36,136,0.03792452812194824,12
36,137,0.03986716270446777,18
36,138,0.04590344429016113,13
36,139,0.046849727630615234,9
36,140,0.04391145706176758,11
36,141,0.037868499755859375,11
36,142,0.051892995834350586,11
36,143,0.06282854080200195,13
36,144,0.043877601623535156,16
36,145,0.04488039016723633,11
36,146,0.04884505271911621,8
36,147,0.04091930389404297,11
36,148,0.04387784004211426,10
36,149,0.04089069366455078,9
37,0,0.03691267967224121,8
37,1,0.036865234375,13
37,2,0.03690147399902344,6
37,3,0.04088902473449707,12
37,4,0.04188942909240723,20
37,5,0.033933162689208984,11
37,6,0.038871049880981445,14
37,7,0.03490614891052246,18
37,8,0.037940025329589844,9
37,9,0.03785872459411621,7
37,10,0.036925554275512695,7
37,11,0.03591442108154297,9
37,12,0.03689122200012207,14
37,13,0.03890681266784668,13
37,14,0.04284930229187012,8
37,15,0.04291510581970215,8
37,16,0.036896467208862305,12
37,17,0.04186534881591797,10
37,18,0.0538787841796875,16
37,19,0.04385685920715332,8
37,20,0.04392576217651367,9
37,21,0.04386496543884277,13
37,22,0.045879364013671875,11
37,23,0.03986644744873047,19
37,24,0.04092836380004883,15
